target_id,model_name,run_name,mutant_id,killed,n_killing_tests,eligible_test_count,trivial
compress_43f_readFrameDescriptor__line190_233,llama3.1:8b,batch04__Compress_43__readFrameDescriptor__compress_43f_readFrameDescriptor_line190,m08,1,1,33,False
compress_7f_initBlock__line240_278,llama3.1:8b,batch04__Compress_7__initBlock__compress_7f_initBlock_line240,m01,1,3,3,True
compress_7f_initBlock__line240_278,llama3.1:8b,batch04__Compress_7__initBlock__compress_7f_initBlock_line240,m02,1,3,3,True
compress_7f_initBlock__line240_278,llama3.1:8b,batch04__Compress_7__initBlock__compress_7f_initBlock_line240,m03,0,0,3,n/a
compress_7f_initBlock__line240_278,llama3.1:8b,batch04__Compress_7__initBlock__compress_7f_initBlock_line240,m07,1,2,3,False
compress_7f_initBlock__line240_278,llama3.1:8b,batch04__Compress_7__initBlock__compress_7f_initBlock_line240,m08,0,0,3,n/a
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m01,1,1,3,False
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m02,0,0,3,n/a
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m03,1,3,3,True
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m04,0,0,3,n/a
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m05,1,3,3,True
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m06,1,3,3,True
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m07,1,3,3,True
compress_7f_recvDecodingTables__line416_495,llama3.1:8b,batch04__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,m08,1,3,3,True
csv_11f_initializeHeader__line359_394,llama3.1:8b,batch04__Csv_11__initializeHeader__csv_11f_initializeHeader_line359,m01,0,0,50,n/a
csv_11f_initializeHeader__line359_394,llama3.1:8b,batch04__Csv_11__initializeHeader__csv_11f_initializeHeader_line359,m04,0,0,50,n/a
csv_11f_initializeHeader__line359_394,llama3.1:8b,batch04__Csv_11__initializeHeader__csv_11f_initializeHeader_line359,m06,0,0,50,n/a
csv_1f_nextToken__line40_118,llama3.1:8b,batch04__Csv_1__nextToken__csv_1f_nextToken_line40,m03,1,9,31,False
csv_1f_nextToken__line40_118,llama3.1:8b,batch04__Csv_1__nextToken__csv_1f_nextToken_line40,m04,1,30,31,False
csv_1f_nextToken__line40_118,llama3.1:8b,batch04__Csv_1__nextToken__csv_1f_nextToken_line40,m06,0,0,31,n/a
csv_1f_nextToken__line40_118,llama3.1:8b,batch04__Csv_1__nextToken__csv_1f_nextToken_line40,m08,1,2,31,False
csv_2f_nextRecord__line183_222,llama3.1:8b,batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183,m01,0,0,33,n/a
csv_2f_nextRecord__line183_222,llama3.1:8b,batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183,m02,0,0,33,n/a
csv_2f_nextRecord__line183_222,llama3.1:8b,batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183,m03,1,4,33,False
csv_2f_nextRecord__line183_222,llama3.1:8b,batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183,m04,0,0,33,n/a
csv_2f_nextRecord__line183_222,llama3.1:8b,batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183,m05,1,31,33,False
csv_2f_nextRecord__line183_222,llama3.1:8b,batch04__Csv_2__nextRecord__csv_2f_nextRecord_line183,m07,1,1,33,False
csv_2f_parseEncapsulatedToken__line198_242,llama3.1:8b,batch04__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198,m03,1,14,14,True
csv_2f_parseEncapsulatedToken__line198_242,llama3.1:8b,batch04__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198,m08,1,14,14,True
csv_2f_parseSimpleToken__line149_176,llama3.1:8b,batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149,m02,1,32,48,False
csv_2f_parseSimpleToken__line149_176,llama3.1:8b,batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149,m03,1,3,48,False
csv_2f_parseSimpleToken__line149_176,llama3.1:8b,batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149,m04,1,34,48,False
csv_2f_parseSimpleToken__line149_176,llama3.1:8b,batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149,m05,1,11,48,False
csv_2f_parseSimpleToken__line149_176,llama3.1:8b,batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149,m06,1,4,48,False
csv_2f_parseSimpleToken__line149_176,llama3.1:8b,batch04__Csv_2__parseSimpleToken__csv_2f_parseSimpleToken_line149,m07,1,13,48,False
csv_3f_readEscape__line87_117,llama3.1:8b,batch04__Csv_3__readEscape__csv_3f_readEscape_line87,m01,1,3,14,False
csv_3f_readEscape__line87_117,llama3.1:8b,batch04__Csv_3__readEscape__csv_3f_readEscape_line87,m02,1,1,14,False
csv_3f_readEscape__line87_117,llama3.1:8b,batch04__Csv_3__readEscape__csv_3f_readEscape_line87,m03,1,1,14,False
csv_3f_readEscape__line87_117,llama3.1:8b,batch04__Csv_3__readEscape__csv_3f_readEscape_line87,m07,1,3,14,False
csv_4f_equals__line313_370,llama3.1:8b,batch04__Csv_4__equals__csv_4f_equals_line313,m01,1,1,10,False
csv_4f_equals__line313_370,llama3.1:8b,batch04__Csv_4__equals__csv_4f_equals_line313,m03,1,2,10,False
csv_4f_equals__line313_370,llama3.1:8b,batch04__Csv_4__equals__csv_4f_equals_line313,m05,1,2,10,False
csv_4f_equals__line313_370,llama3.1:8b,batch04__Csv_4__equals__csv_4f_equals_line313,m07,0,0,10,n/a
csv_4f_equals__line313_370,llama3.1:8b,batch04__Csv_4__equals__csv_4f_equals_line313,m08,1,1,10,False
csv_4f_nextToken__line82_164,llama3.1:8b,batch04__Csv_4__nextToken__csv_4f_nextToken_line82,m01,1,4,65,False
csv_4f_nextToken__line82_164,llama3.1:8b,batch04__Csv_4__nextToken__csv_4f_nextToken_line82,m02,1,3,65,False
csv_4f_nextToken__line82_164,llama3.1:8b,batch04__Csv_4__nextToken__csv_4f_nextToken_line82,m03,1,63,65,False
csv_4f_nextToken__line82_164,llama3.1:8b,batch04__Csv_4__nextToken__csv_4f_nextToken_line82,m04,1,40,65,False
csv_4f_nextToken__line82_164,llama3.1:8b,batch04__Csv_4__nextToken__csv_4f_nextToken_line82,m06,1,63,65,False
csv_4f_nextToken__line82_164,llama3.1:8b,batch04__Csv_4__nextToken__csv_4f_nextToken_line82,m07,1,2,65,False
csv_4f_nextToken__line82_164,llama3.1:8b,batch04__Csv_4__nextToken__csv_4f_nextToken_line82,m08,0,0,65,n/a
csv_4f_parseEncapsulatedToken__line239_288,llama3.1:8b,batch04__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239,m02,0,0,14,n/a
csv_4f_parseEncapsulatedToken__line239_288,llama3.1:8b,batch04__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239,m03,1,6,14,False
csv_4f_parseEncapsulatedToken__line239_288,llama3.1:8b,batch04__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239,m05,1,6,14,False
csv_4f_parseEncapsulatedToken__line239_288,llama3.1:8b,batch04__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239,m06,1,1,14,False
csv_4f_parseEncapsulatedToken__line239_288,llama3.1:8b,batch04__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239,m07,1,6,14,False
csv_4f_parseEncapsulatedToken__line239_288,llama3.1:8b,batch04__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239,m08,1,7,14,False
csv_4f_parseSimpleToken__line185_217,llama3.1:8b,batch04__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185,m01,1,61,62,False
csv_4f_parseSimpleToken__line185_217,llama3.1:8b,batch04__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185,m02,1,15,62,False
csv_4f_parseSimpleToken__line185_217,llama3.1:8b,batch04__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185,m04,1,3,62,False
csv_4f_parseSimpleToken__line185_217,llama3.1:8b,batch04__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185,m06,1,13,62,False
csv_4f_parseSimpleToken__line185_217,llama3.1:8b,batch04__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185,m07,1,11,62,False
csv_4f_parseSimpleToken__line185_217,llama3.1:8b,batch04__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185,m08,1,13,62,False
gson_11f_nextUnquotedValue__line1025_1085,llama3.1:8b,batch04__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,m01,1,80,80,True
gson_11f_nextUnquotedValue__line1025_1085,llama3.1:8b,batch04__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,m02,0,0,80,n/a
gson_11f_nextUnquotedValue__line1025_1085,llama3.1:8b,batch04__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,m03,0,0,80,n/a
gson_11f_nextUnquotedValue__line1025_1085,llama3.1:8b,batch04__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,m04,1,4,80,False
gson_11f_nextUnquotedValue__line1025_1085,llama3.1:8b,batch04__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,m05,1,1,80,False
gson_11f_nextUnquotedValue__line1025_1085,llama3.1:8b,batch04__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,m07,1,46,80,False
gson_11f_nextUnquotedValue__line1025_1085,llama3.1:8b,batch04__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,m08,1,4,80,False
gson_11f_skipValue__line1219_1253,llama3.1:8b,batch04__Gson_11__skipValue__gson_11f_skipValue_line1219,m01,1,9,45,False
gson_11f_skipValue__line1219_1253,llama3.1:8b,batch04__Gson_11__skipValue__gson_11f_skipValue_line1219,m02,0,0,45,n/a
gson_11f_skipValue__line1219_1253,llama3.1:8b,batch04__Gson_11__skipValue__gson_11f_skipValue_line1219,m03,1,2,45,False
gson_1f_nextLiteral__line971_1016,llama3.1:8b,batch04__Gson_1__nextLiteral__gson_1f_nextLiteral_line971,m01,0,0,183,n/a
gson_2f_equals__line160_213,llama3.1:8b,batch04__Gson_2__equals__gson_2f_equals_line160,m01,0,0,346,n/a
gson_2f_equals__line160_213,llama3.1:8b,batch04__Gson_2__equals__gson_2f_equals_line160,m03,1,9,346,False
gson_2f_equals__line160_213,llama3.1:8b,batch04__Gson_2__equals__gson_2f_equals_line160,m07,0,0,346,n/a
gson_2f_newDefaultImplementationConstructor__line127_198,llama3.1:8b,batch04__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127,m01,1,1,202,False
gson_2f_newDefaultImplementationConstructor__line127_198,llama3.1:8b,batch04__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127,m06,0,0,202,n/a
gson_2f_peek__line86_127,llama3.1:8b,batch04__Gson_2__peek__gson_2f_peek_line86,m01,1,2,33,False
gson_2f_peek__line86_127,llama3.1:8b,batch04__Gson_2__peek__gson_2f_peek_line86,m03,1,14,33,False
gson_2f_peek__line86_127,llama3.1:8b,batch04__Gson_2__peek__gson_2f_peek_line86,m05,1,1,33,False
gson_2f_peek__line86_127,llama3.1:8b,batch04__Gson_2__peek__gson_2f_peek_line86,m06,0,0,33,n/a
gson_2f_peek__line86_127,llama3.1:8b,batch04__Gson_2__peek__gson_2f_peek_line86,m08,1,1,33,False
gson_2f_rebalance__line338_396,llama3.1:8b,batch04__Gson_2__rebalance__gson_2f_rebalance_line338,m01,1,2,2,True
gson_2f_rebalance__line338_396,llama3.1:8b,batch04__Gson_2__rebalance__gson_2f_rebalance_line338,m02,1,1,2,False
gson_2f_rebalance__line338_396,llama3.1:8b,batch04__Gson_2__rebalance__gson_2f_rebalance_line338,m03,1,1,2,False
gson_2f_rebalance__line338_396,llama3.1:8b,batch04__Gson_2__rebalance__gson_2f_rebalance_line338,m08,0,0,2,n/a
gson_2f_resolve__line324_394,llama3.1:8b,batch04__Gson_2__resolve__gson_2f_resolve_line324,m01,0,0,357,n/a
gson_2f_resolve__line324_394,llama3.1:8b,batch04__Gson_2__resolve__gson_2f_resolve_line324,m02,1,26,357,False
gson_2f_resolve__line324_394,llama3.1:8b,batch04__Gson_2__resolve__gson_2f_resolve_line324,m03,0,0,357,n/a
gson_2f_resolve__line324_394,llama3.1:8b,batch04__Gson_2__resolve__gson_2f_resolve_line324,m07,0,0,357,n/a
gson_2f_resolve__line324_394,llama3.1:8b,batch04__Gson_2__resolve__gson_2f_resolve_line324,m08,0,0,357,n/a
jacksoncore_1f__isNextTokenNameYes__line902_972,llama3.1:8b,batch04__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,m02,1,2,4,False
jacksoncore_1f__isNextTokenNameYes__line902_972,llama3.1:8b,batch04__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,m03,1,2,4,False
jacksoncore_1f__isNextTokenNameYes__line902_972,llama3.1:8b,batch04__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,m07,0,0,4,n/a
jacksoncore_1f__isNextTokenNameYes__line902_972,llama3.1:8b,batch04__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,m08,1,3,4,False
jacksoncore_1f__skipColon__line2527_2597,llama3.1:8b,batch04__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527,m01,1,2,2,True
jacksoncore_1f__skipColon__line2527_2597,llama3.1:8b,batch04__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527,m02,0,0,2,n/a
jacksoncore_1f__skipColon__line2527_2597,llama3.1:8b,batch04__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527,m07,1,1,2,False
jacksoncore_1f__writeSimpleObject__line465_528,llama3.1:8b,batch04__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465,m01,0,0,1,n/a
jacksoncore_1f__writeSimpleObject__line465_528,llama3.1:8b,batch04__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465,m03,0,0,1,n/a
jacksoncore_1f__writeSimpleObject__line465_528,llama3.1:8b,batch04__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465,m05,0,0,1,n/a
jacksoncore_22f__finishToken__line218_293,llama3.1:8b,batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,m02,1,5,39,False
jacksoncore_22f__finishToken__line218_293,llama3.1:8b,batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,m03,1,9,39,False
jacksoncore_22f__finishToken__line218_293,llama3.1:8b,batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,m04,1,6,39,False
jacksoncore_22f__finishToken__line218_293,llama3.1:8b,batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,m05,1,3,39,False
jacksoncore_22f__finishToken__line218_293,llama3.1:8b,batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,m06,1,3,39,False
jacksoncore_22f__finishToken__line218_293,llama3.1:8b,batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,m07,1,5,39,False
jacksoncore_22f__finishToken__line218_293,llama3.1:8b,batch04__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,m08,1,1,39,False
jacksoncore_25f__finishAposName__line2136_2231,llama3.1:8b,batch04__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,m02,0,0,2,n/a
jacksoncore_25f__finishAposName__line2136_2231,llama3.1:8b,batch04__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,m06,1,2,2,True
jacksoncore_25f__finishAposName__line2136_2231,llama3.1:8b,batch04__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,m07,1,2,2,False
jacksoncore_25f__finishAposName__line2136_2231,llama3.1:8b,batch04__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,m08,0,0,2,n/a
jacksoncore_25f__startValueAfterComma__line812_874,llama3.1:8b,batch04__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,m01,1,20,20,True
jacksoncore_25f__startValueAfterComma__line812_874,llama3.1:8b,batch04__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,m04,1,9,20,False
jacksoncore_25f__startValueAfterComma__line812_874,llama3.1:8b,batch04__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,m05,0,0,20,n/a
jacksoncore_25f__startValueAfterComma__line812_874,llama3.1:8b,batch04__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,m07,0,0,20,n/a
jacksoncore_25f__startValueExpectComma__line642_730,llama3.1:8b,batch04__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642,m02,1,6,29,False
jacksoncore_2f__parseFloat__line1329_1421,llama3.1:8b,batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,m01,1,1,7,False
jacksoncore_2f__parseFloat__line1329_1421,llama3.1:8b,batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,m02,1,2,7,False
jacksoncore_2f__parseFloat__line1329_1421,llama3.1:8b,batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,m03,1,2,7,False
jacksoncore_2f__parseFloat__line1329_1421,llama3.1:8b,batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,m06,1,6,7,False
jacksoncore_2f__parseFloat__line1329_1421,llama3.1:8b,batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,m07,1,1,7,False
jacksoncore_2f__parseFloat__line1329_1421,llama3.1:8b,batch04__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,m08,0,0,7,n/a
jacksoncore_4f__writeSimpleObject__line1505_1567,llama3.1:8b,batch04__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505,m01,1,1,1,False
jacksondatabind_1f__addDeserializerConstructors__line357_448,llama3.1:8b,batch04__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,m01,1,385,491,False
jacksondatabind_1f__addDeserializerConstructors__line357_448,llama3.1:8b,batch04__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,m02,1,35,491,False
jacksondatabind_1f__addDeserializerConstructors__line357_448,llama3.1:8b,batch04__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,m07,1,192,491,False
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,llama3.1:8b,batch04__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,m01,1,19,494,False
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,llama3.1:8b,batch04__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,m02,0,0,494,n/a
jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,llama3.1:8b,batch04__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,m03,1,3,494,False
jacksondatabind_1f_resolve__line255_328,llama3.1:8b,batch04__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,m01,1,8,332,False
jacksondatabind_1f_resolve__line255_328,llama3.1:8b,batch04__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,m02,1,6,332,False
jacksondatabind_1f_resolve__line255_328,llama3.1:8b,batch04__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,m03,1,309,332,False
jacksondatabind_1f_resolve__line255_328,llama3.1:8b,batch04__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,m08,0,0,332,n/a
jacksondatabind_1f_serialize__line203_303,llama3.1:8b,batch04__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,m02,1,1,2,False
jacksondatabind_1f_serialize__line203_303,llama3.1:8b,batch04__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,m03,1,1,2,False
jacksondatabind_1f_serialize__line203_303,llama3.1:8b,batch04__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,m06,0,0,2,n/a
