run_name,run_dir,created_at_utc,started_at_utc,completed_at_utc,run_mode,run_status,failure_reason,failure_message,dataset,subject_id,version,target_id,target_id_meta,batch_id,run_group_id,run_index_for_target,runs_per_target,function_name,file_path,start_line,end_line,language,experiment_name,mutant_source,model_name,model_provider,prompt_name,prompt_version,temperature,n_requested_mutants,n_accepted_mutants,n_rejected_mutants,acceptance_rate,rej_duplicate_mutant,rej_unchanged_mutant,rej_non_executable_change,rej_non_executable_structural_change,rej_precode_not_found,rej_ambiguous_precode_match,rej_missing_or_invalid_aftercode,rej_missing_or_invalid_precode,generation_mode,dataset_split,missing_target_tests_policy,target_test_coverage_status,eligible_test_count,target_tests_csv_path,parsed_mutants_integrity,loaded_mutant_count,recovered_mutant_count,missing_mutant_count,notes,requested_mutant_count,indexed_input_row_count,indexed_used_row_count,deduplicated,total_mutants,build_successes,executable_mutants,killed_mutants,survived_mutants,baseline_failures,build_success_rate,executable_yield,mutation_score,parse_failed,parse_error_message,rej_invalid_json_response,indexed_rejected_artifact_count,target_run_count,new_mutants_for_target_in_run,repeated_mutants_from_prior_runs,cumulative_unique_mutants_for_target
batch13__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856,harness/executions/java/llm/16/batch13__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856,2026-07-12T14:58:40.231574+00:00,2026-08-03T00:11:16.620217+00:00,2026-08-03T00:13:24.281182+00:00,overwrite,ok,,,defects4j,Mockito_1,f,mockito_1f_visitJumpInsn__line856_945,mockito_1f_visitJumpInsn__line856,batch13,batch13__mockito_1f_visitJumpInsn_line856,1,1,visitJumpInsn,cglib-and-asm/src/org/mockito/asm/MethodWriter.java,856,945,java,batch13__Mockito_1__visitJumpInsn__mockito_1f_visitJumpInsn_line856,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,15,1,0.9375,0,0,0,1,0,0,,,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,15,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,15,15,15,True,15,0,0,0,0,15,0.0,0.0,,False,,0,1,6,15,0,16
batch13__Mockito_1__visit__mockito_1f_visit_line64,harness/executions/java/llm/16/batch13__Mockito_1__visit__mockito_1f_visit_line64,2026-07-12T14:53:13.058087+00:00,2026-08-02T23:41:10.286806+00:00,2026-08-02T23:43:17.822761+00:00,overwrite,ok,,,defects4j,Mockito_1,f,mockito_1f_visit__line64_151,mockito_1f_visit__line64,batch13,batch13__mockito_1f_visit_line64,1,1,visit,cglib-and-asm/src/org/mockito/asm/util/TraceAnnotationVisitor.java,64,151,java,batch13__Mockito_1__visit__mockito_1f_visit_line64,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,12,4,0.75,0,0,0,2,0,0,,,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,12,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,12,12,12,True,12,0,0,0,0,12,0.0,0.0,,False,,0,4,6,10,2,26
batch13__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70,harness/executions/java/llm/16/batch13__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70,2026-07-12T14:56:53.085788+00:00,2026-08-02T23:47:38.011557+00:00,2026-08-03T00:09:02.113263+00:00,overwrite,ok,,,defects4j,Mockito_25,f,mockito_25f_returnValueFor__line70_108,mockito_25f_returnValueFor__line70,batch13,batch13__mockito_25f_returnValueFor_line70,1,1,returnValueFor,src/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java,70,108,java,batch13__Mockito_25__returnValueFor__mockito_25f_returnValueFor_line70,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,540,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,16,16,12,4,0,1.0,1.0,0.75,False,,0,0,6,9,7,32
batch13__Mockito_38__matches__mockito_38f_matches_line18,harness/executions/java/llm/16/batch13__Mockito_38__matches__mockito_38f_matches_line18,2026-07-12T15:01:08.520017+00:00,2026-08-03T00:15:37.331735+00:00,2026-08-03T00:23:24.179271+00:00,overwrite,ok,,,defects4j,Mockito_38,f,mockito_38f_matches__line18_42,mockito_38f_matches__line18,batch13,batch13__mockito_38f_matches_line18,1,1,matches,src/org/mockito/internal/matchers/ArrayEquals.java,18,42,java,batch13__Mockito_38__matches__mockito_38f_matches_line18,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,8,8,0.5,0,0,0,8,0,0,,,batch_once,,report_and_skip,mapped,4,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,8,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,8,8,True,8,7,7,1,6,0,0.875,0.875,0.14285714285714285,False,,0,8,6,6,2,25
batch13__Time_1__minutes__time_1f_minutes_line277,harness/executions/java/llm/16/batch13__Time_1__minutes__time_1f_minutes_line277,2026-07-12T15:17:36.049771+00:00,2026-08-03T00:35:48.378624+00:00,2026-08-03T00:35:51.949661+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_1__minutes__time_1f_minutes_line277/generation,defects4j,Time_1,f,time_1f_minutes__line277_358,time_1f_minutes__line277,batch13,batch13__time_1f_minutes_line277,1,1,minutes,src/main/java/org/joda/time/Chronology.java,277,358,java,batch13__Time_1__minutes__time_1f_minutes_line277,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,16,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_1__minutes__time_1f_minutes_line277/generation,0,,,,,,,,,,,,,False,,0,16,6,0,0,0
batch13__Time_1__secondOfDay__time_1f_secondOfDay_line268,harness/executions/java/llm/16/batch13__Time_1__secondOfDay__time_1f_secondOfDay_line268,2026-07-12T15:12:38.626939+00:00,2026-08-03T00:31:06.680426+00:00,2026-08-03T00:31:12.898351+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target time_1f_secondOfDay__line268_358,defects4j,Time_1,f,time_1f_secondOfDay__line268_358,time_1f_secondOfDay__line268,batch13,batch13__time_1f_secondOfDay_line268,1,1,secondOfDay,src/main/java/org/joda/time/Chronology.java,268,358,java,batch13__Time_1__secondOfDay__time_1f_secondOfDay_line268,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,1,15,0.0625,0,0,0,15,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,1,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,1,,,,,,,,,,,,,False,,0,15,6,0,0,0
batch13__Time_1__secondOfMinute__time_1f_secondOfMinute_line261,harness/executions/java/llm/16/batch13__Time_1__secondOfMinute__time_1f_secondOfMinute_line261,2026-07-12T15:07:23.807210+00:00,2026-08-03T00:30:43.262333+00:00,2026-08-03T00:30:46.288831+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_1__secondOfMinute__time_1f_secondOfMinute_line261/generation,defects4j,Time_1,f,time_1f_secondOfMinute__line261_358,time_1f_secondOfMinute__line261,batch13,batch13__time_1f_secondOfMinute_line261,1,1,secondOfMinute,src/main/java/org/joda/time/Chronology.java,261,358,java,batch13__Time_1__secondOfMinute__time_1f_secondOfMinute_line261,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,16,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_1__secondOfMinute__time_1f_secondOfMinute_line261/generation,0,,,,,,,,,,,,,False,,0,16,6,0,0,0
batch13__Time_1__selectSlow__time_1f_selectSlow_line242,harness/executions/java/llm/16/batch13__Time_1__selectSlow__time_1f_selectSlow_line242,2026-07-12T15:16:49.066042+00:00,2026-08-03T00:35:44.893931+00:00,2026-08-03T00:35:48.074313+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_1__selectSlow__time_1f_selectSlow_line242/generation,defects4j,Time_1,f,time_1f_selectSlow__line242_316,time_1f_selectSlow__line242,batch13,batch13__time_1f_selectSlow_line242,1,1,selectSlow,src/main/java/org/joda/time/convert/ConverterSet.java,242,316,java,batch13__Time_1__selectSlow__time_1f_selectSlow_line242,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_1__selectSlow__time_1f_selectSlow_line242/generation,0,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 77 column 74 (char 2324)",1,0,6,0,0,23
batch13__Time_22__compile__time_22f_compile_line366,harness/executions/java/llm/16/batch13__Time_22__compile__time_22f_compile_line366,2026-07-12T15:19:54.570842+00:00,2026-08-03T00:35:55.413396+00:00,2026-08-03T00:39:32.196315+00:00,overwrite,ok,,,defects4j,Time_22,f,time_22f_compile__line366_453,time_22f_compile__line366,batch13,batch13__time_22f_compile_line366,1,1,compile,src/main/java/org/joda/time/tz/ZoneInfoCompiler.java,366,453,java,batch13__Time_22__compile__time_22f_compile_line366,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,12,4,0.75,0,0,2,2,0,0,,,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,12,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,12,12,12,True,12,9,9,4,5,0,0.75,0.75,0.4444444444444444,False,,0,4,6,12,0,31
batch13__Time_22__create__time_22f_create_line1395,harness/executions/java/llm/16/batch13__Time_22__create__time_22f_create_line1395,2026-07-12T15:05:01.955823+00:00,2026-08-03T00:30:32.916437+00:00,2026-08-03T00:30:39.636694+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target time_22f_create__line1395_1477,defects4j,Time_22,f,time_22f_create__line1395_1477,time_22f_create__line1395,batch13,batch13__time_22f_create_line1395,1,1,create,JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/tz/DateTimeZoneBuilder.java,1395,1477,java,batch13__Time_22__create__time_22f_create_line1395,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,14,2,0.875,0,0,0,2,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,14,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,14,,,,,,,,,,,,,False,,0,2,6,0,0,0
batch13__Time_22__isNumericToken__time_22f_isNumericToken_line632,harness/executions/java/llm/16/batch13__Time_22__isNumericToken__time_22f_isNumericToken_line632,2026-07-12T15:15:42.800037+00:00,2026-08-03T00:31:16.552344+00:00,2026-08-03T00:35:44.252139+00:00,overwrite,ok,,,defects4j,Time_22,f,time_22f_isNumericToken__line632_664,time_22f_isNumericToken__line632,batch13,batch13__time_22f_isNumericToken_line632,1,1,isNumericToken,JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/DateTimeFormat.java,632,664,java,batch13__Time_22__isNumericToken__time_22f_isNumericToken_line632,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,66,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,16,16,0,16,0,1.0,1.0,0.0,False,,0,0,6,15,1,45
batch13__Time_22__parseToken__time_22f_parseToken_line574,harness/executions/java/llm/16/batch13__Time_22__parseToken__time_22f_parseToken_line574,2026-07-12T15:18:47.072764+00:00,2026-08-03T00:35:52.152296+00:00,2026-08-03T00:35:55.068294+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_22__parseToken__time_22f_parseToken_line574/generation,defects4j,Time_22,f,time_22f_parseToken__line574_624,time_22f_parseToken__line574,batch13,batch13__time_22f_parseToken_line574,1,1,parseToken,JodaTimeContrib/gwt/src/main/gwt-emul/org/joda/time/emul/org/joda/time/format/DateTimeFormat.java,574,624,java,batch13__Time_22__parseToken__time_22f_parseToken_line574,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch13__Time_22__parseToken__time_22f_parseToken_line574/generation,0,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Invalid \escape: line 14 column 67 (char 376),1,0,6,0,0,0
batch13__Time_22__startElement__time_22f_startElement_line315,harness/executions/java/llm/16/batch13__Time_22__startElement__time_22f_startElement_line315,2026-07-12T15:11:43.543038+00:00,2026-08-03T00:30:56.602036+00:00,2026-08-03T00:31:03.174043+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target time_22f_startElement__line315_375,defects4j,Time_22,f,time_22f_startElement__line315_375,time_22f_startElement__line315,batch13,batch13__time_22f_startElement_line315,1,1,startElement,JodaTimeContrib/jsptags/src/java/org/joda/time/contrib/jsptag/JodaTagLibraryValidator.java,315,375,java,batch13__Time_22__startElement__time_22f_startElement_line315,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,14,2,0.875,0,0,0,2,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,14,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,14,,,,,,,,,,,,,False,,0,2,6,0,0,0
batch13__Time_25__readResolve__time_25f_readResolve_line521,harness/executions/java/llm/16/batch13__Time_25__readResolve__time_25f_readResolve_line521,2026-07-12T15:10:12.858643+00:00,2026-08-03T00:30:46.468831+00:00,2026-08-03T00:30:53.123924+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target time_25f_readResolve__line521_573,defects4j,Time_25,f,time_25f_readResolve__line521_573,time_25f_readResolve__line521,batch13,batch13__time_25f_readResolve_line521,1,1,readResolve,src/main/java/org/joda/time/DateTimeFieldType.java,521,573,java,batch13__Time_25__readResolve__time_25f_readResolve_line521,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,,,,,,,,,,,,,False,,0,0,6,0,0,0
batch13__Time_6__create__time_6f_create_line1387,harness/executions/java/llm/16/batch13__Time_6__create__time_6f_create_line1387,2026-07-12T15:04:06.617653+00:00,2026-08-03T00:30:22.838450+00:00,2026-08-03T00:30:28.965088+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target time_6f_create__line1387_1482,defects4j,Time_6,f,time_6f_create__line1387_1482,time_6f_create__line1387,batch13,batch13__time_6f_create_line1387,1,1,create,src/main/java/org/joda/time/tz/DateTimeZoneBuilder.java,1387,1482,java,batch13__Time_6__create__time_6f_create_line1387,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,13,3,0.8125,0,0,0,3,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,13,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,13,,,,,,,,,,,,,False,,0,3,6,0,0,0
batch13__Time_6__time__time_6f_time_line384,harness/executions/java/llm/16/batch13__Time_6__time__time_6f_time_line384,2026-07-12T15:03:08.106164+00:00,2026-08-03T00:25:36.660254+00:00,2026-08-03T00:30:22.181228+00:00,overwrite,ok,,,defects4j,Time_6,f,time_6f_time__line384_446,time_6f_time__line384,batch13,batch13__time_6f_time_line384,1,1,time,src/main/java/org/joda/time/format/ISODateTimeFormat.java,384,446,java,batch13__Time_6__time__time_6f_time_line384,llm,qwen3:14b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,86,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,16,16,12,4,0,1.0,1.0,0.75,False,,0,0,6,16,0,40
batch14__Chart_1__clipLine__chart_1f_clipLine_line62,harness/executions/java/llm/16/batch14__Chart_1__clipLine__chart_1f_clipLine_line62,2026-07-12T15:36:34.543523+00:00,2026-08-03T12:37:53.102578+00:00,2026-08-03T12:39:50.578533+00:00,overwrite,ok,,,defects4j,Chart_1,f,chart_1f_clipLine__line62_141,chart_1f_clipLine__line62,batch14,batch14__chart_1f_clipLine_line62,1,1,clipLine,source/org/jfree/chart/util/LineUtilities.java,62,141,java,batch14__Chart_1__clipLine__chart_1f_clipLine_line62,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,16,2,14,0.125,14,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,3,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,2,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,2,2,2,True,2,1,1,1,0,0,0.5,0.5,1.0,False,,0,14,6,2,0,27
batch14__Chart_1__createHotSpotBounds__chart_1f_createHotSpotBounds_line1373,harness/executions/java/llm/16/batch14__Chart_1__createHotSpotBounds__chart_1f_createHotSpotBounds_line1373,2026-07-12T15:52:56.647016+00:00,2026-08-03T12:49:09.763550+00:00,2026-08-03T12:49:13.382677+00:00,overwrite,failure,ValueError,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch14__Chart_1__createHotSpotBounds__chart_1f_createHotSpotBounds_line1373/generation,defects4j,Chart_1,f,chart_1f_createHotSpotBounds__line1373_1454,chart_1f_createHotSpotBounds__line1373,batch14,batch14__chart_1f_createHotSpotBounds_line1373,1,1,createHotSpotBounds,source/org/jfree/chart/renderer/category/BarRenderer.java,1373,1454,java,batch14__Chart_1__createHotSpotBounds__chart_1f_createHotSpotBounds_line1373,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,report_and_skip,,,,ok,0,0,0,No generated mutants found for execute_only mode in harness/executions/java/llm/16/batch14__Chart_1__createHotSpotBounds__chart_1f_createHotSpotBounds_line1373/generation,0,,,,,,,,,,,,,True,Failed to parse extracted JSON object: Expecting property name enclosed in double quotes: line 1 column 2 (char 1),1,0,6,0,0,0
batch14__Chart_1__readResolve__chart_1f_readResolve_line213,harness/executions/java/llm/16/batch14__Chart_1__readResolve__chart_1f_readResolve_line213,2026-07-12T15:29:21.098625+00:00,2026-08-03T12:26:51.329260+00:00,2026-08-03T12:31:25.654527+00:00,overwrite,ok,,,defects4j,Chart_1,f,chart_1f_readResolve__line213_291,chart_1f_readResolve__line213,batch14,batch14__chart_1f_readResolve_line213,1,1,readResolve,source/org/jfree/chart/labels/ItemLabelAnchor.java,213,291,java,batch14__Chart_1__readResolve__chart_1f_readResolve_line213,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,report_and_skip,mapped,69,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,16,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,16,16,True,16,15,15,3,12,0,0.9375,0.9375,0.2,False,,0,0,6,15,1,56
batch14__Chart_1__updatePlotProperties__chart_1f_updatePlotProperties_line524,harness/executions/java/llm/16/batch14__Chart_1__updatePlotProperties__chart_1f_updatePlotProperties_line524,2026-07-12T15:40:39.080382+00:00,2026-08-03T12:39:55.229847+00:00,2026-08-03T12:40:03.418061+00:00,overwrite,no_coverage,no_mapped_target_tests,No mapped target tests found in harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv for target chart_1f_updatePlotProperties__line524_612,defects4j,Chart_1,f,chart_1f_updatePlotProperties__line524_612,chart_1f_updatePlotProperties__line524,batch14,batch14__chart_1f_updatePlotProperties_line524,1,1,updatePlotProperties,source/org/jfree/chart/editor/DefaultPlotEditor.java,524,612,java,batch14__Chart_1__updatePlotProperties__chart_1f_updatePlotProperties_line524,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,16,9,0,0.5625,0,0,0,0,0,0,,,batch_once,,report_and_skip,no_coverage,0,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,9,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,9,,,,,,,,,,,,,False,,0,0,6,0,0,0
batch14__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,harness/executions/java/llm/16/batch14__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,2026-07-12T15:42:31.809117+00:00,2026-08-03T12:40:07.294342+00:00,2026-08-03T12:43:17.530977+00:00,overwrite,ok,,,defects4j,Chart_20,f,chart_20f_addSWTListener__line1460_1488,chart_20f_addSWTListener__line1460,batch14,batch14__chart_20f_addSWTListener_line1460,1,1,addSWTListener,swt/org/jfree/experimental/chart/swt/ChartComposite.java,1460,1488,java,batch14__Chart_20__addSWTListener__chart_20f_addSWTListener_line1460,llm,codellama:13b,ollama,line_edit_prompt_v1,v1,0.8,16,9,7,0.5625,0,0,0,3,4,0,,,batch_once,,report_and_skip,mapped,1,harness/datasets/coverage/catalogs/defects4j_final_catalog/target_tests.csv,ok,9,0,0,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,9,9,9,True,9,9,9,0,9,0,1.0,1.0,0.0,False,,0,7,6,8,1,53
